 Lat   Pressure    CH4_Climatology
  -27.0000000       223.440002       1772.27832    
  -27.0000000       235.229996       1773.40747    
  -27.0000000       247.410004       1774.09949    
  -27.0000000       259.970001       1774.37939    
  -27.0000000       272.920013       1774.33215    
  -27.0000000       286.260010       1774.05347    
  -27.0000000       300.000000       1773.63306    
  -27.0000000       314.140015       1773.12817    
  -27.0000000       328.670013       1772.56934    
  -27.0000000       343.619995       1771.97046    
  -27.0000000       358.970001       1771.34607    
  -27.0000000       374.720001       1770.70593    
  -27.0000000       390.890015       1770.05518    
  -27.0000000       407.470001       1769.40112    
  -27.0000000       424.470001       1768.75500    
  -27.0000000       441.880005       1768.12329    
  -27.0000000       459.709991       1767.51050    
  -27.0000000       477.959991       1766.92566    
  -27.0000000       496.630005       1766.37646    
  -27.0000000       515.719971       1765.86108    
  -27.0000000       535.229980       1765.39209    
  -27.0000000       555.169983       1764.97046    
  -27.0000000       575.530029       1764.60266    
  -27.0000000       596.309998       1764.29395    
  -27.0000000       617.510010       1764.04321    
  -27.0000000       639.140015       1763.86316    
  -27.0000000       661.190002       1763.74878    
  -27.0000000       683.669983       1763.70935    
  -27.0000000       706.570007       1763.74121    
  -27.0000000       729.890015       1763.85486    
  -27.0000000       753.630005       1764.04736    
  -27.0000000       777.789978       1764.32422    
  -27.0000000       802.369995       1764.68518    
  -27.0000000       827.369995       1765.13538    
  -27.0000000       852.789978       1765.67493    
  -27.0000000       878.619995       1766.30652    
  -27.0000000       904.869995       1767.02930    
  -27.0000000       931.520020       1767.84595    
  -27.0000000       958.590027       1768.76086    
  -27.0000000       986.070007       1769.77234    
  -27.0000000       1013.90002       1770.87402    
  -27.0000000       1042.19995       1772.08362    
  -27.0000000       1070.90002       1773.38965    
  -27.0000000       1100.00000       1774.79480    
  -26.0000000       1.60000008E-02   726.421570    
  -26.0000000       3.79999988E-02   727.967224    
  -26.0000000       7.69999996E-02   728.362183    
  -26.0000000      0.136999995       727.429993    
  -26.0000000      0.224000007       725.519836    
  -26.0000000      0.344999999       723.418396    
  -26.0000000      0.505999982       722.285583    
  -26.0000000      0.713999987       723.375183    
  -26.0000000      0.975000024       727.784729    
  -26.0000000       1.29700005       736.344788    
  -26.0000000       1.68700004       749.540588    
  -26.0000000       2.15300012       767.579407    
  -26.0000000       2.70099998       790.350830    
  -26.0000000       3.33999991       817.686157    
  -26.0000000       4.07700014       849.210754    
  -26.0000000       4.92000008       884.507874    
  -26.0000000       5.87799978       923.127258    
  -26.0000000       6.95699978       964.445801    
  -26.0000000       8.16499996       1007.88940    
  -26.0000000       9.51200008       1052.92261    
  -26.0000000       11.0039997       1098.86475    
  -26.0000000       12.6490002       1145.12573    
  -26.0000000       14.4560003       1191.16565    
  -26.0000000       16.4319992       1236.44592    
  -26.0000000       18.5849991       1280.51587    
  -26.0000000       20.9220009       1322.98267    
  -26.0000000       23.4529991       1363.57471    
  -26.0000000       26.1830006       1402.01880    
  -26.0000000       29.1210003       1438.17249    
  -26.0000000       32.2739983       1471.93079    
  -26.0000000       35.6510010       1503.26587    
  -26.0000000       39.2570000       1532.15881    
  -26.0000000       43.0999985       1558.66541    
  -26.0000000       47.1879997       1582.86475    
  -26.0000000       51.5279999       1604.85767    
  -26.0000000       56.1259995       1624.75842    
  -26.0000000       60.9889984       1642.69971    
  -26.0000000       66.1250000       1658.82190    
  -26.0000000       71.5400009       1673.25989    
  -26.0000000       77.2399979       1686.14954    
  -26.0000000       83.2310028       1697.62268    
  -26.0000000       89.5199966       1707.81482    
  -26.0000000       96.1139984       1716.83972    
  -26.0000000       103.019997       1724.82471    
  -26.0000000       110.239998       1731.86877    
  -26.0000000       117.779999       1738.07263    
  -26.0000000       125.650002       1743.54272    
  -26.0000000       133.850006       1748.36694    
  -26.0000000       142.380005       1752.63025    
  -26.0000000       151.270004       1756.42126    
  -26.0000000       160.500000       1759.80444    
  -26.0000000       170.080002       1762.83765    
  -26.0000000       180.020004       1765.56848    
  -26.0000000       190.320007       1768.01611    
  -26.0000000       200.990005       1770.17261    
  -26.0000000       212.029999       1772.01135    
  -26.0000000       223.440002       1773.48120    
  -26.0000000       235.229996       1774.54016    
  -26.0000000       247.410004       1775.18213    
  -26.0000000       259.970001       1775.42468    
  -26.0000000       272.920013       1775.35754    
  -26.0000000       286.260010       1775.06494    
  -26.0000000       300.000000       1774.63452    
  -26.0000000       314.140015       1774.12207    
  -26.0000000       328.670013       1773.55603    
  -26.0000000       343.619995       1772.95081    
  -26.0000000       358.970001       1772.32019    
  -26.0000000       374.720001       1771.67383    
  -26.0000000       390.890015       1771.01672    
  -26.0000000       407.470001       1770.35901    
  -26.0000000       424.470001       1769.70740    
  -26.0000000       441.880005       1769.07214    
  -26.0000000       459.709991       1768.45642    
  -26.0000000       477.959991       1767.86621    
  -26.0000000       496.630005       1767.30994    
  -26.0000000       515.719971       1766.79346    
  -26.0000000       535.229980       1766.32080    
  -26.0000000       555.169983       1765.89478    
  -26.0000000       575.530029       1765.52686    
  -26.0000000       596.309998       1765.21191    
  -26.0000000       617.510010       1764.96362    
  -26.0000000       639.140015       1764.77942    
  -26.0000000       661.190002       1764.66321    
  -26.0000000       683.669983       1764.62036    
  -26.0000000       706.570007       1764.65149    
  -26.0000000       729.890015       1764.76428    
  -26.0000000       753.630005       1764.95605    
  -26.0000000       777.789978       1765.23218    
  -26.0000000       802.369995       1765.59412    
  -26.0000000       827.369995       1766.04297    
  -26.0000000       852.789978       1766.58032    
  -26.0000000       878.619995       1767.21216    
  -26.0000000       904.869995       1767.93530    
  -26.0000000       931.520020       1768.75073    
  -26.0000000       958.590027       1769.66516    
  -26.0000000       986.070007       1770.67725    
  -26.0000000       1013.90002       1771.78113    
  -26.0000000       1042.19995       1772.99060    
  -26.0000000       1070.90002       1774.29639    
  -26.0000000       1100.00000       1775.70557    
  -25.0000000       1.60000008E-02   751.797241    
  -25.0000000       3.79999988E-02   753.317383    
  -25.0000000       7.69999996E-02   753.662781    
  -25.0000000      0.136999995       752.653381    
  -25.0000000      0.224000007       750.633057    
  -25.0000000      0.344999999       748.387512    
  -25.0000000      0.505999982       747.073547    
  -25.0000000      0.713999987       747.945740    
  -25.0000000      0.975000024       752.102905    
  -25.0000000       1.29700005       760.373596    
  -25.0000000       1.68700004       773.234558    
  -25.0000000       2.15300012       790.895081    
  -25.0000000       2.70099998       813.237061    
  -25.0000000       3.33999991       840.085876    
  -25.0000000       4.07700014       871.065186    
  -25.0000000       4.92000008       905.754333    
  -25.0000000       5.87799978       943.701904    
  -25.0000000       6.95699978       984.286438    
  -25.0000000       8.16499996       1026.94092    
  -25.0000000       9.51200008       1071.13184    
  -25.0000000       11.0039997       1116.18945    
  -25.0000000       12.6490002       1161.53235    
  -25.0000000       14.4560003       1206.63464    
  -25.0000000       16.4319992       1250.96558    
  -25.0000000       18.5849991       1294.08862    
  -25.0000000       20.9220009       1335.62012    
  -25.0000000       23.4529991       1375.29932    
  -25.0000000       26.1830006       1412.85986    
  -25.0000000       29.1210003       1448.16785    
  -25.0000000       32.2739983       1481.12402    
  -25.0000000       35.6510010       1511.70312    
  -25.0000000       39.2570000       1539.88916    
  -25.0000000       43.0999985       1565.74097    
  -25.0000000       47.1879997       1589.33667    
  -25.0000000       51.5279999       1610.77612    
  -25.0000000       56.1259995       1630.17090    
